USER_ID,TimeStamp,Minute,Second,UserX,UserY,UserZ,SceneRadius,ObjX,ObjY,ObjZ,ObjRadius,ObjDeltaX,ObjDeltaY,ObjDeltaZ,ObjDeltaRadius,VertexDelta,NgonDelta,TriDelta,NormalDelta,ObjModeState,EditModeState,ModeChanged,UV,ObjectDelta,ModifierDelta,CtrlV,ShiftD,AltD,Merge,Occlusion
b3cef250,1777534125.36,6,12.88,-4.58,-2.33,1.43,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534125.63,6,13.15,-5.26,-0.94,1.43,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534125.89,6,13.41,-5.47,0.32,1.43,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534126.15,6,13.67,-5.36,1.4,1.43,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534126.44,6,13.96,-4.44,3.35,1.43,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534126.69,6,14.21,-4.36,3.46,1.43,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534126.94,6,14.46,-2.19,1.64,0.24,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534127.2,6,14.72,-1.95,1.43,0.1,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534127.71,6,15.23,-2.45,1.86,0.38,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534127.97,6,15.49,-2.92,2.25,0.63,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
